household_id,adult_id,job_cat,pro_contacts,company_id
1312,3255,Services_other,973,155
1313,3256,,0,
1313,3257,,0,
1314,3258,Indus_other,60,26
1314,3259,Shops_other,1,77
1315,3260,Shops_other,3,57
1315,3261,,0,
1316,3262,Services_other,714,181
1316,3263,,0,
1316,3264,Transportation,1360,16
1316,3265,Transportation,212,18
1317,3266,,0,
1317,3267,Administration_schools,69,34
1317,3268,Administration_schools,114,25
1318,3269,,0,
1318,3270,Health,44,2
1319,3271,,0,
1319,3272,Services_other,649,59
1320,3273,,0,
1320,3274,,0,
1321,3275,Administration_schools,142,74
1321,3276,Shops_other,14,105
1322,3277,Administration_schools,102,20
1322,3278,Health,59,3
1322,3279,Services_other,933,120
1322,3280,Transportation,866,10
1323,3281,Services_other,1325,247
1323,3282,Services_other,1032,151
1324,3283,Construction,1,36
1324,3284,Administration_schools,25,8
1325,3285,Construction,2,32
1325,3286,,0,
1326,3287,,0,
1326,3288,,0,
1326,3289,,0,
1326,3290,Indus_food,16,9
1327,3291,,0,
1327,3292,Health,157,4
1328,3293,Services_other,115,107
1328,3294,Shops_other,5,88
1329,3295,Administration_schools,109,40
1329,3296,Services_other,749,147
1329,3297,,0,
1329,3298,Administration_schools,135,42
1329,3299,,0,
1330,3300,Shops_other,8,21
1330,3301,Hotel_Restaurant,57,39
1330,3302,Services_other,537,11
1330,3303,,0,
1330,3304,Administration_schools,145,16
1331,3305,,0,
1331,3306,,0,
1332,3307,Administration_schools,10,52
1332,3308,,0,
1332,3309,Indus_food,29,2
1333,3310,Services_other,320,206
1333,3311,Shops_other,4,79
1333,3312,Administration_schools,35,10
1334,3313,Services_other,244,38
1334,3314,Indus_other,50,34
1334,3315,Administration_schools,63,59
1335,3316,Shops_market_food,1,5
1335,3317,,0,
1335,3318,,0,
1335,3319,,0,
1336,3320,Construction,3,24
1336,3321,Services_other,473,141
1337,3322,Administration_schools,126,49
1337,3323,Administration_schools,82,54
1338,3324,,0,
1338,3325,Services_other,1178,143
1338,3326,,0,
1339,3327,Shops_other,4,98
1339,3328,,0,
1340,3329,Administration_schools,71,66
1340,3330,Services_other,911,246
1341,3331,Agriculture_fishing,1,63
1341,3332,Indus_other,60,11
1342,3333,Health,43,7
1342,3334,Transportation,1086,12
1342,3335,Health,296,3
1342,3336,,0,
1343,3337,Health,272,2
1343,3338,Administration_schools,65,38
1344,3339,Services_other,924,80
1344,3340,,0,
1345,3341,,0,
1345,3342,Services_other,493,87
1345,3343,,0,
1345,3344,Construction,0,1
1346,3345,Health,48,1
1346,3346,Services_other,800,125
1347,3347,Shops_other,6,52
1347,3348,Administration_schools,147,64
1348,3349,Services_other,1420,176
1348,3350,,0,
1349,3351,,0,
1349,3352,Services_other,674,170
1350,3353,,0,
1350,3354,,0,
1351,3355,Shops_other,4,1
1351,3356,,0,
1352,3357,,0,
1352,3358,Shops_other,3,6
1353,3359,,0,
1353,3360,Indus_other,26,1
1354,3361,Shops_other,0,73
1354,3362,Indus_other,42,13
1355,3363,,0,
1355,3364,Health,84,0
1355,3365,Services_other,397,182
1356,3366,Indus_food,67,4
1356,3367,,0,
1356,3368,Services_other,558,10
1357,3369,,0,
1357,3370,,0,
1358,3371,,0,
1358,3372,,0,
1358,3373,,0,
1358,3374,Administration_schools,92,79
1358,3375,,0,
1359,3376,Administration_schools,32,30
1359,3377,Agriculture_fishing,3,67
1359,3378,,0,
1360,3379,Shops_other,7,99
1360,3380,,0,
1361,3381,,0,
1361,3382,Services_other,264,59
1361,3383,,0,
1362,3384,,0,
1362,3385,,0,
1362,3386,Administration_schools,61,73
1363,3387,,0,
1363,3388,Services_other,804,85
1363,3389,,0,
1364,3390,Administration_schools,146,63
1364,3391,,0,
1365,3392,Transportation,672,5
1365,3393,Services_other,1364,17
1366,3394,,0,
1366,3395,,0,
1367,3396,Agriculture_fishing,3,5
1367,3397,Services_other,698,137
1368,3398,Administration_schools,56,47
1368,3399,Indus_other,64,36
1369,3400,Health,140,4
1369,3401,Administration_schools,64,23
1370,3402,Indus_other,62,17
1370,3403,Shops_other,11,38
1371,3404,Indus_other,60,6
1371,3405,,0,
1372,3406,,0,
1372,3407,Administration_schools,37,9
1372,3408,,0,
1373,3409,Shops_other,15,65
1373,3410,Health,182,1
1374,3411,,0,
1374,3412,,0,
1375,3413,Services_other,1017,181
1375,3414,Administration_schools,76,77
1375,3415,Agriculture_fishing,3,16
1376,3416,Indus_other,73,3
1376,3417,,0,
1377,3418,Construction,2,66
1377,3419,Services_other,3,93
1378,3420,Health,252,7
1378,3421,Hotel_Restaurant,38,27
1378,3422,Shops_other,15,83
1379,3423,Shops_other,11,15
1379,3424,Hotel_Restaurant,93,16
1379,3425,,0,
1380,3426,,0,
1380,3427,Administration_schools,61,73
1380,3428,Services_other,161,121
1381,3429,,0,
1381,3430,Shops_other,0,112
1381,3431,,0,
1382,3432,Indus_other,23,11
1382,3433,Health,113,5
1382,3434,Services_other,364,237
1382,3435,,0,
1383,3436,Services_other,1365,39
1383,3437,Services_other,573,171
1384,3438,Shops_other,11,81
1384,3439,Administration_schools,129,52
1384,3440,Services_other,299,106
1385,3441,Services_other,1274,56
1385,3442,Hotel_Restaurant,44,31
1386,3443,Services_other,795,66
1386,3444,,0,
1387,3445,Indus_other,21,40
1387,3446,Shops_other,8,23
1388,3447,,0,
1388,3448,,0,
1388,3449,,0,
1389,3450,Shops_other,9,49
1389,3451,,0,
1390,3452,Services_other,1130,139
1390,3453,Shops_other,14,19
1391,3454,Shops_other,3,71
1391,3455,Services_other,64,102
1392,3456,Administration_schools,42,6
1392,3457,Health,292,5
1393,3458,Health,286,1
1393,3459,Administration_schools,72,54
1393,3460,,0,
1394,3461,Health,92,4
1394,3462,,0,
1395,3463,Shops_other,8,5
1395,3464,Transportation,883,14
1395,3465,Administration_schools,98,44
1395,3466,,0,
1396,3467,Shops_other,4,16
1396,3468,Indus_other,30,15
1396,3469,Services_other,586,126
1397,3470,Shops_other,4,64
1397,3471,Administration_schools,80,17
1397,3472,Health,291,8
1398,3473,Administration_schools,79,2
1398,3474,Shops_other,1,79
1399,3475,Indus_other,68,32
1399,3476,Agriculture_fishing,2,76
1400,3477,,0,
1400,3478,Construction,1,63
1400,3479,Transportation,781,18
1401,3480,Indus_other,43,39
1401,3481,Administration_schools,22,53
1401,3482,Transportation,501,2
1401,3483,Services_other,106,227
1402,3484,Indus_other,45,24
1402,3485,Construction,2,63
1403,3486,Construction,3,77
1403,3487,,0,
1404,3488,Administration_schools,80,75
1404,3489,Health,227,2
1405,3490,Shops_other,7,77
1405,3491,Indus_other,43,25
1406,3492,,0,
1406,3493,Indus_other,32,23
1407,3494,Administration_schools,95,48
1407,3495,Services_other,595,97
1408,3496,,0,
1408,3497,Administration_schools,62,59
1408,3498,Services_other,276,207
1409,3499,Services_other,311,100
1409,3500,,0,
1409,3501,Health,258,6
1409,3502,Health,199,7
1410,3503,,0,
1410,3504,Administration_schools,138,75
1410,3505,Administration_schools,124,34
1411,3506,Health,194,0
1411,3507,,0,
1411,3508,Shops_other,5,108
1411,3509,Construction,1,48
1412,3510,Services_other,1280,228
1412,3511,,0,
1413,3512,Construction,1,22
1413,3513,Health,284,4
1414,3514,,0,
1414,3515,Shops_other,6,78
1415,3516,Shops_other,1,56
1415,3517,Services_other,1437,36
1416,3518,Shops_other,10,25
1416,3519,Administration_schools,67,65
1417,3520,Administration_schools,41,42
1417,3521,Services_other,250,43
1417,3522,Administration_schools,16,53
1418,3523,Services_other,450,114
1418,3524,Services_other,34,104
1418,3525,Administration_schools,150,10
1419,3526,Services_other,1226,146
1419,3527,Services_other,374,158
1420,3528,Administration_schools,40,34
1420,3529,Agriculture_fishing,1,20
1421,3530,,0,
1421,3531,Shops_other,10,31
1422,3532,,0,
1422,3533,,0,
1422,3534,Construction,2,82
1423,3535,,0,
1423,3536,Services_other,438,42
1423,3537,,0,
1424,3538,Health,155,8
1424,3539,,0,
1425,3540,Health,140,3
1425,3541,Hotel_Restaurant,48,14
1425,3542,,0,
1426,3543,Administration_schools,144,58
1426,3544,Health,261,3
1427,3545,,0,
1427,3546,Services_other,534,158
1427,3547,Health,293,4
1428,3548,,0,
1428,3549,,0,
1428,3550,Administration_schools,32,30
1429,3551,,0,
1429,3552,Hotel_Restaurant,105,34
1430,3553,Construction,1,77
1430,3554,Construction,2,26
1430,3555,Shops_other,7,61
1431,3556,Administration_schools,146,73
1431,3557,,0,
1431,3558,Shops_other,14,110
1432,3559,Transportation,22,5
1432,3560,Shops_other,11,60
1432,3561,Indus_other,17,10
1433,3562,Shops_other,14,103
1433,3563,,0,
1434,3564,Transportation,927,9
1434,3565,Services_other,862,123
1434,3566,Services_other,614,35
1435,3567,Shops_other,4,10
1435,3568,,0,
1436,3569,,0,
1436,3570,Construction,2,45
1437,3571,,0,
1437,3572,Administration_schools,51,70
1437,3573,,0,
1438,3574,Shops_other,13,46
1438,3575,Services_other,1500,231
1438,3576,,0,
1439,3577,Services_other,970,96
1439,3578,Construction,1,6
1440,3579,,0,
1440,3580,Indus_food,49,1
1441,3581,Administration_schools,113,76
1441,3582,,0,
1442,3583,Services_other,488,13
1442,3584,,0,
1442,3585,Services_other,620,220
1443,3586,,0,
1443,3587,Construction,1,82
1444,3588,Shops_other,13,72
1444,3589,Hotel_Restaurant,123,5
1444,3590,Services_other,378,52
1444,3591,Health,77,7
1445,3592,Transportation,1132,0
1445,3593,Services_other,630,186
1446,3594,Services_other,1330,149
1446,3595,Services_other,530,120
1446,3596,,0,
1446,3597,,0,
1447,3598,Shops_other,14,100
1447,3599,Services_other,39,28
1448,3600,,0,
1448,3601,,0,
1449,3602,,0,
1449,3603,Health,48,7
1450,3604,Services_other,1228,129
1450,3605,Health,160,4
1451,3606,,0,
1451,3607,Services_other,897,143
1451,3608,Hotel_Restaurant,19,23
1452,3609,Administration_schools,79,45
1452,3610,,0,
1453,3611,,0,
1453,3612,Administration_schools,147,47
1454,3613,Shops_other,3,65
1454,3614,,0,
1454,3615,Services_other,1358,205
1455,3616,,0,
1455,3617,,0,
1455,3618,,0,
1456,3619,Services_other,966,82
1456,3620,Health,88,5
1457,3621,Indus_other,67,35
1457,3622,,0,
1458,3623,,0,
1458,3624,Services_other,1017,133
1458,3625,Health,181,5
1459,3626,Transportation,1136,19
1459,3627,Administration_schools,91,18
1460,3628,,0,
1460,3629,Services_other,1332,181
1461,3630,,0,
1461,3631,Agriculture_fishing,2,73
1461,3632,,0,
1462,3633,,0,
1462,3634,Shops_other,10,116
1463,3635,Shops_other,6,7
1463,3636,Services_other,1214,49
1464,3637,Services_other,213,136
1464,3638,,0,
1465,3639,Health,97,6
1465,3640,Indus_other,16,16
1465,3641,Administration_schools,116,22
1465,3642,Shops_other,8,0
1466,3643,,0,
1466,3644,,0,
1466,3645,Construction,1,14
1466,3646,,0,
1467,3647,Services_other,1440,1
1467,3648,Construction,2,44
1467,3649,Indus_other,63,39
1467,3650,Services_other,916,118
1467,3651,Indus_other,46,39
1468,3652,Administration_schools,32,41
1468,3653,Services_other,900,203
1469,3654,,0,
1469,3655,Indus_other,32,13
1470,3656,Health,52,3
1470,3657,Health,109,8
1470,3658,Services_other,748,50
1471,3659,Shops_other,8,14
1471,3660,,0,
1472,3661,Services_other,1051,242
1472,3662,Construction,1,5
1472,3663,Services_other,1155,182
1473,3664,Shops_other,4,76
1473,3665,Administration_schools,22,9
1474,3666,Indus_other,32,10
1474,3667,Health,257,0
1475,3668,Indus_other,21,24
1475,3669,Administration_schools,58,57
1476,3670,Construction,2,69
1476,3671,Administration_schools,21,25
1477,3672,Administration_schools,32,4
1477,3673,Shops_other,6,52
1478,3674,,0,
1478,3675,Indus_other,43,4
1478,3676,Shops_other,5,52
1479,3677,Services_other,479,173
1479,3678,Services_other,1010,160
1479,3679,Shops_other,12,89
1479,3680,Hotel_Restaurant,124,41
1479,3681,Shops_other,9,106
1480,3682,Indus_other,54,39
1480,3683,,0,
1480,3684,,0,
1481,3685,,0,
1481,3686,,0,
1481,3687,Services_other,1062,190
1482,3688,Transportation,1015,17
1482,3689,Services_other,1252,120
1483,3690,Administration_schools,90,67
1483,3691,,0,
1484,3692,,0,
1484,3693,Shops_other,5,119
1485,3694,Services_other,36,154
1485,3695,Transportation,1171,9
1485,3696,,0,
1486,3697,,0,
1486,3698,Administration_schools,62,44
1486,3699,Shops_other,3,100
1487,3700,Transportation,1369,3
1487,3701,,0,
1487,3702,Indus_other,34,14
1488,3703,,0,
1488,3704,Services_other,271,141
1489,3705,,0,
1489,3706,Health,32,7
1489,3707,Administration_schools,52,50
1490,3708,Indus_other,32,25
1490,3709,Services_other,1279,3
1491,3710,Services_other,413,97
1491,3711,Administration_schools,90,44
1492,3712,,0,
1492,3713,,0,
1492,3714,Administration_schools,73,74
1493,3715,Services_other,1015,154
1493,3716,Services_other,1034,78
1494,3717,Administration_schools,40,34
1494,3718,,0,
1494,3719,,0,
1495,3720,Administration_schools,99,65
1495,3721,Administration_schools,34,39
1495,3722,Administration_schools,125,51
1496,3723,,0,
1496,3724,,0,
1497,3725,Services_other,885,234
1497,3726,Transportation,514,19
1498,3727,,0,
1498,3728,,0,
1498,3729,Construction,2,65
1499,3730,Transportation,823,10
1499,3731,,0,
1500,3732,Transportation,392,7
1500,3733,Shops_other,8,116
1500,3734,Hotel_Restaurant,16,43
1501,3735,Construction,3,80
1501,3736,Administration_schools,10,64
1502,3737,Administration_schools,146,8
1502,3738,Administration_schools,38,27
1503,3739,,0,
1503,3740,Services_other,4,138
1504,3741,Administration_schools,92,64
1504,3742,Indus_food,37,4
1504,3743,Services_other,1129,224
1505,3744,Administration_schools,103,70
1505,3745,Administration_schools,32,11
1506,3746,Administration_schools,92,28
1506,3747,,0,
1507,3748,,0,
1507,3749,Health,280,2
1507,3750,,0,
1508,3751,Services_other,733,215
1508,3752,Administration_schools,81,42
1509,3753,Transportation,1178,11
1509,3754,Hotel_Restaurant,86,34
1510,3755,Administration_schools,125,32
1510,3756,,0,
1511,3757,Services_other,354,38
1511,3758,Services_other,1182,211
1512,3759,Construction,2,70
1512,3760,,0,
1513,3761,Administration_schools,122,1
1513,3762,Services_other,392,59
1513,3763,Services_other,959,123
1514,3764,Health,112,4
1514,3765,,0,
1515,3766,,0,
1515,3767,Services_other,906,122
1516,3768,Shops_other,14,62
1516,3769,Construction,2,3
1516,3770,Services_other,859,241
1517,3771,Shops_other,1,104
1517,3772,Shops_other,2,48
1518,3773,Administration_schools,23,42
1518,3774,Indus_food,34,5
1519,3775,,0,
1519,3776,,0,
1519,3777,Indus_other,29,27
1520,3778,Shops_other,10,49
1520,3779,Shops_other,13,65
1521,3780,Services_other,185,104
1521,3781,Hotel_Restaurant,40,15
1522,3782,,0,
1522,3783,,0,
1523,3784,Administration_schools,82,60
1523,3785,Services_other,776,47
1523,3786,Administration_schools,41,51
1524,3787,Shops_other,14,70
1524,3788,Health,144,6
1524,3789,,0,
1524,3790,Transportation,357,13
1524,3791,Administration_schools,97,41
1524,3792,Services_other,78,8
1525,3793,,0,
1525,3794,Services_other,842,75
1525,3795,Transportation,1049,3
1526,3796,,0,
1526,3797,Administration_schools,119,72
1526,3798,Agriculture_fishing,2,59
1527,3799,Services_other,1484,70
1527,3800,Indus_food,45,0
1528,3801,Services_other,1190,121
1528,3802,Services_other,341,214
1529,3803,,0,
1529,3804,Services_other,352,7
1529,3805,,0,
1529,3806,,0,
1529,3807,Indus_other,16,27
1529,3808,,0,
1530,3809,Indus_other,32,30
1530,3810,Indus_other,23,35
1531,3811,Services_other,1157,197
1531,3812,Health,218,7
1531,3813,,0,
1531,3814,,0,
1532,3815,Indus_other,17,4
1532,3816,Services_other,278,214
1533,3817,Administration_schools,64,7
1533,3818,,0,
1533,3819,Services_other,1090,9
1534,3820,,0,
1534,3821,Administration_schools,133,49
1535,3822,Services_other,986,94
1535,3823,,0,
1535,3824,Services_other,940,64
1535,3825,,0,
1536,3826,Services_other,1189,181
1536,3827,,0,
1537,3828,,0,
1537,3829,Administration_schools,31,34
1538,3830,Health,189,7
1538,3831,Administration_schools,142,77
1539,3832,Hotel_Restaurant,42,40
1539,3833,Shops_other,8,25
1540,3834,Shops_other,2,24
1540,3835,Health,43,4
1540,3836,Health,186,5
1541,3837,Administration_schools,144,33
1541,3838,Administration_schools,23,42
1542,3839,Indus_other,67,2
1542,3840,,0,
1543,3841,Administration_schools,52,58
1543,3842,Shops_other,11,28
1544,3843,,0,
1544,3844,Agriculture_fishing,2,28
1545,3845,Administration_schools,87,6
1545,3846,Shops_other,14,79
1545,3847,,0,
1546,3848,Indus_other,64,31
1546,3849,Transportation,676,13
1547,3850,,0,
1547,3851,Services_other,938,39
1548,3852,Shops_other,2,7
1548,3853,Services_other,12,128
1549,3854,Administration_schools,77,37
1549,3855,Health,248,1
1549,3856,,0,
1550,3857,,0,
1550,3858,Health,59,2
1551,3859,Indus_food,20,2
1551,3860,Administration_schools,65,52
1552,3861,Construction,1,77
1552,3862,Construction,3,32
1553,3863,,0,
1553,3864,Services_other,594,143
1554,3865,Health,58,1
1554,3866,Services_other,1323,94
1555,3867,Services_other,1492,171
1555,3868,Services_other,646,33
1556,3869,,0,
1556,3870,Administration_schools,139,53
1557,3871,,0,
1557,3872,,0,
1557,3873,Transportation,1078,10
1558,3874,Construction,0,20
1558,3875,Services_other,1417,162
1559,3876,Administration_schools,93,62
1559,3877,,0,
1560,3878,,0,
1560,3879,,0,
1561,3880,,0,
1561,3881,Indus_other,21,7
1562,3882,Construction,1,28
1562,3883,,0,
1563,3884,,0,
1563,3885,Services_other,862,222
1563,3886,Shops_other,14,106
1564,3887,Administration_schools,55,69
1564,3888,Services_other,1175,4
1565,3889,Administration_schools,97,74
1565,3890,,0,
1566,3891,Health,87,6
1566,3892,,0,
1567,3893,Administration_schools,39,33
1567,3894,Shops_market_food,1,16
1568,3895,Services_other,860,106
1568,3896,Administration_schools,88,38
1569,3897,,0,
1569,3898,Indus_other,66,30
1570,3899,,0,
1570,3900,,0,
1571,3901,,0,
1571,3902,Services_other,1358,155
1571,3903,Indus_other,22,2
1572,3904,Indus_food,41,9
1572,3905,Indus_other,25,6
1573,3906,Services_other,1441,98
1573,3907,,0,
1573,3908,Shops_other,9,33
1574,3909,Indus_other,64,38
1574,3910,Agriculture_fishing,1,45
1574,3911,Administration_schools,42,24
1575,3912,Indus_other,71,6
1575,3913,,0,
1576,3914,,0,
1576,3915,,0,
1576,3916,Health,226,7
1577,3917,Services_other,733,123
1577,3918,Services_other,206,76
1578,3919,Services_other,1196,21
1578,3920,Transportation,709,2
1578,3921,,0,
1579,3922,,0,
1579,3923,,0,
1580,3924,,0,
1580,3925,Indus_other,67,38
1580,3926,Services_other,752,159
1581,3927,Shops_other,6,24
1581,3928,Shops_other,8,91
1582,3929,Shops_other,7,35
1582,3930,,0,
1583,3931,Shops_other,14,102
1583,3932,,0,
1584,3933,Shops_other,13,49
1584,3934,Administration_schools,23,34
1585,3935,Services_other,427,209
1585,3936,Administration_schools,90,3
1586,3937,Indus_food,40,9
1586,3938,,0,
1587,3939,,0,
1587,3940,Health,30,3
1588,3941,,0,
1588,3942,Indus_food,63,5
1588,3943,,0,
1588,3944,,0,
1589,3945,Indus_other,53,16
1589,3946,Indus_other,41,7
1589,3947,Services_other,1108,130
1590,3948,,0,
1590,3949,,0,
1591,3950,,0,
1591,3951,Administration_schools,15,64
1592,3952,Indus_other,31,6
1592,3953,,0,
1592,3954,Health,191,6
1593,3955,Administration_schools,84,46
1593,3956,Services_other,1064,162
1594,3957,,0,
1594,3958,Administration_schools,99,42
1595,3959,Shops_other,11,52
1595,3960,Services_other,1141,129
1595,3961,Services_other,80,169
1596,3962,,0,
1596,3963,Services_other,638,79
1597,3964,Administration_schools,106,18
1597,3965,Services_other,493,61
1598,3966,Indus_other,51,4
1598,3967,Shops_other,1,54
1598,3968,,0,
1599,3969,Services_other,1015,209
1599,3970,,0,
1600,3971,Services_other,610,139
1600,3972,Hotel_Restaurant,61,29
1601,3973,Administration_schools,18,56
1601,3974,Services_other,1124,194
1601,3975,Indus_other,58,17
1602,3976,Shops_other,2,28
1602,3977,Agriculture_fishing,1,17
1602,3978,,0,
1602,3979,Transportation,1255,14
1603,3980,Indus_other,66,1
1603,3981,,0,
1603,3982,Indus_other,26,38
1604,3983,,0,
1604,3984,Services_other,1448,168
1604,3985,,0,
1605,3986,,0,
1605,3987,Indus_other,57,37
1605,3988,Health,160,2
1605,3989,Indus_food,48,9
1606,3990,Indus_food,39,2
1606,3991,Services_other,36,170
1607,3992,Shops_other,10,83
1607,3993,,0,
1607,3994,Hotel_Restaurant,46,17
1608,3995,Administration_schools,7,18
1608,3996,,0,
1609,3997,Transportation,756,1
1609,3998,,0,
1609,3999,Indus_food,28,7
1609,4000,,0,
1609,4001,,0,
1610,4002,,0,
1610,4003,Indus_other,49,22
1611,4004,,0,
1611,4005,Administration_schools,145,14
1612,4006,,0,
1612,4007,Shops_other,10,48
1613,4008,,0,
1613,4009,Services_other,1247,11
1613,4010,Health,271,7
1614,4011,Services_other,724,211
1614,4012,Services_other,391,46
1615,4013,Administration_schools,105,40
1615,4014,Shops_other,7,91
1615,4015,Shops_other,5,43
1616,4016,Indus_other,61,40
1616,4017,Shops_other,15,76
1617,4018,,0,
1617,4019,Administration_schools,13,9
1617,4020,Administration_schools,51,49
1618,4021,Administration_schools,99,36
1618,4022,,0,
1618,4023,,0,
1619,4024,Services_other,201,250
1619,4025,Administration_schools,33,36
1620,4026,,0,
1620,4027,,0,
1620,4028,,0,
1621,4029,,0,
1621,4030,Indus_food,50,7
1621,4031,Indus_other,26,28
1621,4032,Health,112,4
1621,4033,Administration_schools,14,61
1622,4034,,0,
1622,4035,Administration_schools,74,24
1622,4036,Shops_other,14,68
1623,4037,Agriculture_fishing,3,74
1623,4038,,0,
1624,4039,,0,
1624,4040,,0,
1625,4041,Indus_other,45,2
1625,4042,,0,
1625,4043,Services_other,621,85
1626,4044,,0,
1626,4045,Services_other,1405,139
1627,4046,Agriculture_fishing,1,54
1627,4047,Health,224,3
1628,4048,Services_other,947,212
1628,4049,Transportation,1002,12
1628,4050,Shops_other,14,16
1628,4051,Shops_other,3,51
1629,4052,Health,140,2
1629,4053,,0,
1630,4054,Administration_schools,29,6
1630,4055,Administration_schools,71,9
1631,4056,Indus_other,31,22
1631,4057,,0,
1632,4058,Health,209,3
1632,4059,Services_other,939,158
1633,4060,Transportation,146,15
1633,4061,Shops_other,11,124
1633,4062,Administration_schools,117,30
1634,4063,Services_other,222,158
1634,4064,Services_other,833,96
1635,4065,Indus_food,68,3
1635,4066,,0,
1635,4067,,0,
1636,4068,Administration_schools,122,22
1636,4069,Indus_other,49,5
1637,4070,Shops_other,13,47
1637,4071,Indus_other,19,23
1637,4072,,0,
1637,4073,,0,
1638,4074,,0,
1638,4075,,0,
1638,4076,Indus_other,20,1
1639,4077,Indus_other,34,17
1639,4078,Transportation,1366,5
1639,4079,Services_other,1324,100
1640,4080,Administration_schools,126,23
1640,4081,Administration_schools,36,40
1640,4082,Indus_other,47,15
1641,4083,Health,108,2
1641,4084,Services_other,1200,99
1641,4085,Indus_other,50,38
1641,4086,Services_other,727,201
1641,4087,Services_other,490,158
1641,4088,Agriculture_fishing,2,34
1642,4089,,0,
1642,4090,Services_other,843,38
1642,4091,Administration_schools,148,56
1642,4092,Construction,3,36
1642,4093,Indus_other,50,30
1643,4094,Administration_schools,145,71
1643,4095,Health,136,3
1644,4096,,0,
1644,4097,Administration_schools,68,73
1645,4098,,0,
1645,4099,,0,
1645,4100,Services_other,401,21
1646,4101,,0,
1646,4102,Health,65,5
1647,4103,,0,
1647,4104,Administration_schools,22,23
1648,4105,,0,
1648,4106,Administration_schools,31,13
1649,4107,Administration_schools,101,79
1649,4108,Health,58,0
1650,4109,Shops_other,13,104
1650,4110,Administration_schools,106,71
1651,4111,Services_other,797,199
1651,4112,,0,
1651,4113,Construction,2,65
1651,4114,,0,
1652,4115,,0,
1652,4116,Administration_schools,110,35
1653,4117,Administration_schools,73,2
1653,4118,,0,
1654,4119,,0,
1654,4120,Agriculture_fishing,1,16
1655,4121,Indus_other,32,34
1655,4122,Administration_schools,34,78
1656,4123,Services_other,440,66
1656,4124,,0,
1657,4125,Shops_other,5,83
1657,4126,,0,
1658,4127,Administration_schools,96,64
1658,4128,,0,
1659,4129,,0,
1659,4130,Administration_schools,118,6
1660,4131,Administration_schools,100,24
1660,4132,Construction,2,45
1661,4133,Shops_other,2,44
1661,4134,Shops_other,8,36
1662,4135,,0,
1662,4136,Indus_other,44,13
1663,4137,Construction,2,11
1663,4138,Administration_schools,62,11
1664,4139,,0,
1664,4140,Services_other,583,245
1665,4141,,0,
1665,4142,,0,
1665,4143,Administration_schools,116,20
1666,4144,,0,
1666,4145,Indus_other,57,5
1667,4146,Administration_schools,112,39
1667,4147,,0,
1667,4148,,0,
1667,4149,,0,
1668,4150,Shops_other,10,110
1668,4151,Health,46,6
1668,4152,Administration_schools,142,78
1669,4153,Administration_schools,10,41
1669,4154,Administration_schools,76,43
1670,4155,Services_other,1383,208
1670,4156,,0,
1671,4157,Services_other,503,195
1671,4158,Services_other,1193,124
1671,4159,,0,
1672,4160,Transportation,548,2
1672,4161,Administration_schools,116,34
1673,4162,Administration_schools,131,31
1673,4163,Services_other,1484,192
1673,4164,,0,
1673,4165,Shops_other,2,30
1673,4166,Services_other,1190,55
1674,4167,Hotel_Restaurant,51,44
1674,4168,Services_other,1189,22
1674,4169,Services_other,1452,21
1675,4170,Transportation,1484,4
1675,4171,Services_other,1050,22
1676,4172,,0,
1676,4173,,0,
1677,4174,Services_other,705,53
1677,4175,Administration_schools,42,80
1678,4176,Shops_other,14,80
1678,4177,Shops_other,14,29
1678,4178,,0,
1679,4179,Health,275,6
1679,4180,Services_other,1460,235
1680,4181,,0,
1680,4182,,0,
1681,4183,Shops_other,7,104
1681,4184,Hotel_Restaurant,64,17
1681,4185,Services_other,354,107
1682,4186,Shops_other,12,13
1682,4187,,0,
1682,4188,Indus_food,40,10
1683,4189,Construction,2,61
1683,4190,Indus_other,74,18
1684,4191,,0,
1684,4192,Services_other,766,3
1684,4193,Services_other,1362,115
1685,4194,,0,
1685,4195,,0,
1685,4196,Services_other,1070,180
1686,4197,Services_other,17,99
1686,4198,Construction,2,65
1686,4199,Administration_schools,40,74
1687,4200,,0,
1687,4201,Transportation,214,2
1687,4202,,0,
1688,4203,Transportation,610,9
1688,4204,Indus_food,40,4
1688,4205,Administration_schools,139,27
1689,4206,,0,
1689,4207,Administration_schools,100,45
1690,4208,Administration_schools,144,72
1690,4209,,0,
1690,4210,Indus_other,61,36
1691,4211,,0,
1691,4212,Administration_schools,42,0
1692,4213,Services_other,178,248
1692,4214,,0,
1692,4215,Services_other,395,193
1692,4216,Shops_other,4,58
1692,4217,Services_other,1240,73
1693,4218,Administration_schools,23,16
1693,4219,,0,
1694,4220,Indus_other,31,22
1694,4221,Indus_other,25,30
1695,4222,,0,
1695,4223,,0,
1695,4224,Indus_other,58,18
1696,4225,Health,277,1
1696,4226,Administration_schools,136,5
1697,4227,,0,
1697,4228,Hotel_Restaurant,28,24
1697,4229,Indus_other,71,29
1698,4230,Administration_schools,30,55
1698,4231,Services_other,551,29
1699,4232,Health,44,2
1699,4233,Shops_other,8,32
1699,4234,Hotel_Restaurant,71,10
1699,4235,,0,
1700,4236,Health,217,3
1700,4237,Construction,2,67
1701,4238,,0,
1701,4239,,0,
1702,4240,,0,
1702,4241,,0,
1703,4242,Administration_schools,139,32
1703,4243,Construction,3,58
1704,4244,Administration_schools,141,9
1704,4245,,0,
1705,4246,,0,
1705,4247,,0,
1706,4248,Administration_schools,40,58
1706,4249,Shops_market_food,1,2
